Moves,Played,WhiteWins,Draws,BlackWins,AvgElo
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c1g5 d7c6 f1d1 h7h6 g5f6 e7f6 b1d2 b7b5,2,2,0,0,2676.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 b1c3 a6a5 c1g5 b8a6 f1d1 a6b4,2,0,0,2,2677.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 b1c3 b7b5 c4d3 b5b4 c3b1 c6e4,1,1,0,0,2717.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1f4 e7d6 c4c1 a6a5 b1c3 b8a6,2,2,0,0,2686.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1f4 e7d6 c4c1 b8d7 a4a5 a8c8,2,2,0,0,2680.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1f4 e7d6 c4c1 b8d7 b1c3 f6e4,2,0,2,0,2695.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1f4 e7d6 c4c1 h7h6 b1c3 f6d5,1,1,0,0,2628.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1f4 e7d6 f4g5 b8d7 c4c1 h7h6,2,0,2,0,2660.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 a6a5 b1c3 b8a6 g5f6 e7f6,1,0,1,0,2774.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 b8d7 b1c3 a6a5 f1d1 h7h6,1,0,1,0,2694.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 b8d7 b1c3 h7h6 g5f4 e7d6,2,2,0,0,2707.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 b8d7 b1c3 h7h6 g5f6 d7f6,17,2,13,2,2703.470588235294
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 b8d7 e2e3 h7h6 g5f6 d7f6,6,4,2,0,2661.333333333333
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 b8d7 f1d1 h7h6 g5f6 d7f6,2,0,2,0,2757.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 c6d5 c4c2 d5e4 c2c1 b8c6,2,0,2,0,2726.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 c6d5 c4c2 d5e4 c2c4 e4d5,1,0,1,0,2698.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 c6d5 c4c2 d5e4 c2d1 c7c5,1,0,1,0,2628.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 h7h6 g5f6 e7f6 b1c3 c6f3,3,2,1,0,2737.333333333333
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 c2c4 d7c6 c1g5 h7h6 g5f6 e7f6 f1d1 a6a5,4,0,4,0,2686.75
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 f1d1 d7c6 c1g5 b7b5 b1c3 f6d5 h2h4 h7h6,2,2,0,0,2721.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 a2a4 c8d7 f1d1 d7c6 c1g5 b7b5 g5f6 e7f6 b1c3 d8e8,4,2,2,0,2706.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 c2c4 b7b5 c4c2 c8b7 c1d2 b7e4 c2c1 c7c6 a2a4 b8d7,2,2,0,0,2711.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 c2c4 b7b5 c4c2 c8b7 c1d2 b7e4 c2c1 c7c6 e2e3 b8d7,2,2,0,0,2726.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 f1d1 b7b5 f3e5 c7c6 b2b3 c4b3 a2b3 c8b7 b1c3 b8d7,2,2,0,0,2778.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 f1d1 b7b5 f3e5 c7c6 b2b3 c4b3 a2b3 c8b7 c1a3 f6d7,2,2,0,0,2663.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 f1d1 b7b5 f3e5 f6d5 b2b3 c4b3 a2b3 c8b7 c1a3 e7a3,2,2,0,0,2712.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 f1d1 b7b5 f3e5 f6d5 b2b3 c4b3 a2b3 c8b7 c1a3 e7d6,4,4,0,0,2719.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 b7b5 a2a4 c8b7 a4b5 a7a6 b1c3 a6b5 a1a8 b7a8 c3b5 a8d5,4,2,0,2,2716.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 b7b5 a2a4 c8b7 a4b5 a7a6 b5a6 b8a6 c2c4 b7d5 c4d3 a6b4,2,0,2,0,2723.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 f3e5 b8c6 e5c6 b7c6 b1a3 e7a3 b2a3 c8a6 d1a4 a6b5 a4c2 d8d4,2,0,2,0,2778.5
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 f3e5 b8c6 g2c6 b7c6 e5c6 d8e8 c6e7 e8e7 d1a4 e6e5 d4e5 e7e5,2,0,2,0,2693.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 f3e5 d8d6 b1a3 f8d8 a3c4 d6d4 c1e3 d4d1 f1d1 f6d5 a1c1 b8a6,2,0,0,2,2674.0
d2d4 g8f6 g1f3 d7d5 c2c4 e7e6 g2g3 g7g6 f1g2 f8g7 e1g1 e8g8 b1c3 b8d7 b2b3 b7b6 c4d5 e6d5 c1b2 c8b7 e2e3 f8e8 a1c1 f6e4,1,1,0,0,2682.0
d2d4 g8f6 g1f3 d7d5 e2e3 a7a6 b1d2 c8f5 c2c4 e7e6 f3h4 f5g4 d1b3 b8c6 h2h3 g4h5 g2g4 h5g6 h4g6 h7g6 g4g5 f6h7 h1g1 c6a5,2,0,0,2,2720.0
d2d4 g8f6 g1f3 d7d5 e2e3 a7a6 b2b3 c8f5 c1a3 e7e6 a3f8 e8f8 f1e2 b8c6 e1g1 h7h5 c2c4 h5h4 b1c3 f6e4 a1c1 h8h6 c4d5 e6d5,2,0,0,2,2764.0
d2d4 g8f6 g1f3 d7d5 e2e3 a7a6 f1d3 c8g4 c2c4 d5c4 d3c4 e7e6 e1g1 c7c5 d4c5 d8d1 f1d1 f8c5 a2a3 e8g8 b2b4 c5e7 c1b2 a6a5,2,0,2,0,2656.0
d2d4 g8f6 g1f3 d7d5 e2e3 a7a6 f1e2 c8f5 f3h4 f5g6 c2c4 e7e6 b1c3 c7c6 h2h3 b8d7 e1g1 f8d6 c4d5 e6d5 h4g6 h7g6 e2f3 e8g8,2,0,0,2,2739.0
d2d4 g8f6 g1f3 d7d5 e2e3 a7a6 h2h3 c7c5 f1e2 b8c6 e1g1 d8c7 b2b3 c5d4 e3d4 g7g6 c2c4 f8g7 b1c3 e8g8 c1g5 e7e6 d1d3 h7h6,2,0,2,0,2663.5
d2d4 g8f6 g1f3 d7d5 e2e3 b7b6 f1d3 c8b7 e1g1 e7e6 b2b3 c7c5 c1b2 b8c6 b1d2 f8d6 d4c5 d6c5 a2a3 a7a5 d1e2 e8g8 f1d1 d8e7,2,2,0,0,2657.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 b8c6 c2c3 c5d4 e3d4 c8f5 d1b3 d8c7 f3h4 f5d7 f1d3 e7e5 d4e5 c6e5 d3b5 f8c5 b5d7 c7d7,2,0,0,2,2606.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 b8c6 c2c3 c5d4 e3d4 c8f5 f3h4 f5g4 d2f3 e7e6 h2h3 g4h5 f1d3 f8d6 d1e2 h5g6 h4g6 h7g6,2,0,0,2,2703.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 b8c6 d4c5 e7e6 a2a3 a7a5 b2b3 f8c5 c1b2 e8g8 f1b5 d8e7 e1g1 c5d6 d1e2 e6e5 e3e4 f6e4,2,0,2,0,2658.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 b8c6 f1b5 c8g4 c2c4 d5c4 d1a4 g4d7 f3e5 c6e5 d4e5 d7b5 a4b5 d8d7 b5c4 f6d5,2,2,0,0,2823.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 b8c6 f1b5 d8b6 c2c4 d5c4 a2a4 a7a6 d2c4 b6c7 b5c6 c7c6 c4e5 c6d5 e1g1 c8g4,2,0,2,0,2724.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 c8f5 c2c3 b8c6 f1e2 e7e6 d2f1 f8d6 f1g3 f5g6 e1g1 e8g8 f3h4 a8b8 h4g6 h7g6,2,0,0,2,2703.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 c8f5 c2c3 e7e6 f3h4 f5g4 f1e2 g4e2 d1e2 d8c7 d2b3 b8d7 g2g3 f8e7 c1f4 c7b6,2,0,2,0,2775.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 c8f5 f3e5 b8d7 d2f3 e7e6 c2c3 f8e7 c1f4 e8g8 d1b3 d7e5 f4e5 f6e4 f1e2 f7f6,2,0,2,0,2785.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 d8c7 c2c3 c8d7 f1d3 b8c6 e1g1 d7g4 f1e1 e7e6 d2f1 f8d6 c1g5 e8g8 g5f6 g7f6,2,2,0,0,2791.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 d8c7 f1d3 b8c6 c2c3 c8g4 d1a4 g4d7 a4c2 a8c8 a2a3 d7g4 c2a4 e7e6 f3e5 g4h5,2,0,0,2,2615.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 c5d4 e3d4 d8c7 f1d3 b8c6 c2c3 c8g4 h2h3 g4h5 e1g1 e7e6 f1e1 f8d6 d2f1 e8g8 c1g5 a8b8,2,2,0,0,2720.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 e7e6 b2b3 b7b6 c1b2 f8d6 f1d3 c5d4 e3d4 c8a6 c2c4 e8g8 e1g1 b8d7 f3e5 a8c8 f2f4 a6b7,2,2,0,0,2661.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 g7g6 d4c5 f8g7 c2c3 e8g8 b2b4 f6d7 c1b2 b7b6 c5b6 a7a5 b4b5 a5a4 a1b1 a4a3 b2a1 d7b6,2,0,2,0,2690.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b1d2 g7g6 f1b5 c8d7 b5e2 d8c7 f3e5 f8g7 e1g1 e8g8 c2c3 b8c6 f2f4 a8d8 e5d7 f6d7 g1h1 d7f6,2,2,0,0,2642.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b2b3 b8c6 c1b2 c8g4 b1d2 e7e6 h2h3 g4f3 d2f3 d8a5 c2c3 c5d4 e3d4 f8a3 b3b4 c6b4 b2a3 a5a3,2,2,0,0,2729.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b2b3 c5d4 e3d4 b8c6 f1d3 c8g4 c1b2 e7e6 a2a3 f6e4 d3e2 f8d6 b1d2 f7f5 c2c4 e8g8 b3b4 a7a6,1,1,0,0,2711.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b2b3 c5d4 e3d4 g7g6 c1b2 f8g7 b1d2 e8g8 f1d3 b8c6 a2a3 f6h5 e1g1 h5f4 d3b5 c8g4 h2h3 g4h5,2,0,0,2,2786.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b2b3 c5d4 f3d4 e7e5 d4f3 b8c6 c1b2 f8d6 f1e2 e8g8 e1g1 d8e7 b1d2 f8d8 c2c4 d5c4 d2c4 d6c7,1,0,1,0,2771.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 b2b3 c8g4 f1e2 b8c6 c1b2 g4f3 e2f3 c5d4 e3d4 e7e6 e1g1 f8d6 c2c4 e8g8 b1a3 a8c8 g2g3 f8e8,2,2,0,0,2756.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c3 b8c6 d4c5 a7a5 f1b5 e7e6 b2b4 c8d7 c1b2 b7b6 b5c6 d7c6 f3d4 d8d7 c5b6 a5b4 e1g1 c6a4,2,0,0,2,2777.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c3 b8d7 b1d2 e7e6 f1d3 b7b6 e3e4 c5d4 c3d4 d5e4 d2e4 f8b4 e4c3 c8b7 e1g1 e8g8 c1g5 b4e7,2,0,2,0,2699.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c3 b8d7 b1d2 g7g6 b2b4 c5c4 f1e2 f8g7 e1g1 e8g8 a2a4 d8c7 b4b5 e7e5 d4e5 d7e5 f3e5 c7e5,2,2,0,0,2732.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c3 c5d4 e3d4 b8c6 f3e5 a7a6 f1d3 g7g6 e1g1 f8g7 f1e1 e8g8 b1d2 c6e5 d4e5 f6d7 d2f3 d7c5,2,0,0,2,2804.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c4 c5d4 e3d4 g7g6 b1c3 f8g7 c4c5 e8g8 f1e2 b7b6 e1g1 f6e4 c5b6 e4c3 b2c3 a7b6 f1e1 d8c7,1,0,0,1,2786.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c4 c5d4 e3d4 g7g6 b1c3 f8g7 d1b3 d5c4 f1c4 e8g8 e1g1 b8c6 f3e5 d8d4 c4f7 g8h8 e5c6 b7c6,2,0,2,0,2723.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c4 c5d4 e3d4 g7g6 c4c5 f8g7 f1b5 c8d7 b5d7 d8d7 e1g1 b8c6 b1c3 f6e4 f1e1 e4c3 b2c3 b7b6,2,0,2,0,2713.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 c2c4 c5d4 f3d4 e7e6 b1c3 b8c6 f1e2 f8d6 e1g1 e8g8 d4f3 d5c4 e2c4 c6e5 c4e2 e5f3 e2f3 d6e5,2,0,2,0,2776.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 d8a5 b1d2 b8c6 a2a3 g7g6 f1e2 f8g7 e1g1 a5c5 b2b4 c5c3 a1a2 c6e5 c1b2 e5f3 d2f3 c3c7,2,2,0,0,2684.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 d8a5 b1d2 g7g6 a2a3 a5c5 b2b4 c5b6 c2c4 f8g7 c1b2 e8g8 f1e2 f8d8 c4c5 b6c7 a1c1 a7a6,2,2,0,0,2679.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 a2a4 b6c5 b4b5 a8a7 e1g1 d8a8,2,0,0,2,2720.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 a2a4 b6c5 b4b5 f8d6 c1b2 e8g8,4,2,2,0,2737.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 a2a4 b6c5 b4b5 f8d6 c1b2 g7g5,2,0,2,0,2751.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 a2a4 b6c5 b4b5 f8d6 e1g1 a8a7,1,0,0,1,2768.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 a2a4 b6c5 b4b5 f8d6 e1g1 d8c7,2,2,0,0,2742.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 a2a4 b6c5 b4b5 g7g5 c1b2 f8d6,4,2,0,2,2720.25
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 a5b4 c3b4 b7b6 f1b5 c8d7 b5d7 b8d7 e1g1 b6c5 b4b5 f8d6 a2a4 e8g8,2,2,0,0,2758.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 a7a5 c2c3 b7b6 f1b5 c8d7 b5d7 f6d7 a2a4 f8e7 e1g1 b6c5 b4b5 d7b6 b1d2 e7f6,2,2,0,0,2714.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 b7b6 c5b6 f8b4 c2c3 b4c5 f1b5 b8d7 b6a7 e8g8 e1g1 a8a7 b1d2 c8a6 b5a6 a7a6,2,2,0,0,2745.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 b7b6 c5b6 f8b4 c2c3 b4e7 f1b5 b8d7 b5c6 c8a6 c6a8 d8a8 c1a3 e7a3 b1a3 d7b6,2,2,0,0,2709.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 b7b6 c5b6 f8b4 c2c3 b4e7 f1b5 b8d7 b6a7 a8a7 a2a4 e8g8 e1g1 d7b6 c1a3 c8d7,2,0,2,0,2745.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 d4c5 e7e6 b2b4 b7b6 c5b6 f8b4 c2c3 b4e7 f1b5 b8d7 b6a7 a8a7 f3d4 c8b7 e1g1 e8g8 a2a4 d8a8,2,0,2,0,2745.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1d3 b8c6 e1g1 c5d4 e3d4 c8g4 c2c3 e7e6 c1f4 f8d6 f4d6 d8d6 b1d2 e8g8 f1e1 a8b8 a2a4 d6c7,2,2,0,0,2752.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 c2c3 e7e6 e1g1 h7h6 a2a3 a7a6 b1d2 c5d4 e3d4 f8d6 f1e1 e8g8 e2d3 d8c7 d1e2 f6d7,2,0,2,0,2735.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c5d4 e3d4 c8f5 f3h4 f5g6 c2c3 e7e6 c1f4 f6e4 g2g3 f8d6 f4d6 e4d6 b1d2 a8c8,2,2,0,0,2669.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c5d4 e3d4 c8f5 f3h4 f5g6 c2c3 e7e6 c1f4 f8d6 f4d6 d8d6 b1d2 a8b8 a2a4 a7a6,2,0,0,2,2658.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c5d4 e3d4 c8g4 c2c3 e7e6 c1f4 f8d6 f4d6 d8d6 b1d2 e8g8 f1e1 d6c7 e2d3 c6e7,2,2,0,0,2700.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c8g4 d4c5 e7e6 c2c4 d5c4 b1a3 f8c5 a3c4 e8g8 b2b3 d8e7 c1b2 f8d8 d1c1 a8c8,2,0,2,0,2721.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c8g4 h2h3 g4f3 e2f3 e7e6 c2c3 a8c8 b1d2 a7a6 a2a3 f8d6 d4c5 d6c5 b2b4 c5a7,2,0,2,0,2744.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c8g4 h2h3 g4f3 e2f3 e7e6 c2c3 d8c7 b1d2 a8d8 d1e2 f8e7 g2g3 e8g8 d4c5 e7c5,2,0,2,0,2645.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c8g4 h2h3 g4h5 d4c5 e7e6 a2a3 a7a5 c2c4 f8c5 c4d5 e6d5 d1b3 e8g8 f1d1 d8d6,2,0,0,2,2642.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c8g4 h2h3 g4h5 d4c5 e7e6 a2a3 f8c5 b2b4 c5d6 b1d2 a7a5 b4b5 c6e5 c1b2 h5f3,2,0,2,0,2662.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 f1e2 b8c6 e1g1 c8g4 h2h3 g4h5 d4c5 e7e6 a2a3 f8c5 b2b4 c5d6 b1d2 d8e7 c1b2 a8d8 c2c4 d5c4,2,2,0,0,2790.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c5 h2h3 b8c6 c2c3 c5d4 e3d4 c8f5 f1d3 f5d3 d1d3 e7e6 c1f4 f8e7 e1g1 e8g8 b1d2 a7a6 a2a4 f6e8,2,0,0,2,2647.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 b1d2 c8f5 f1d3 f5g6 f3e5 e7e6 e5g6 h7g6 c2c4 b8d7 e1g1 f8d6 h2h3 e8g8 d2f3 d8e7 a2a3 e6e5,2,0,2,0,2739.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 c2c4 c8f5 b1c3 e7e6 f1d3 f5d3 d1d3 b8d7 e1g1 f8b4 c1d2 b4a5 a1b1 e8g8 b2b4 a5c7 f1d1 d7b6,2,0,0,2,2638.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 c2c4 c8f5 b1c3 e7e6 f1e2 b8d7 e1g1 f8d6 c4c5 d6c7 b2b4 f6e4 c3e4 f5e4 b4b5 e4f3 e2f3 c6b5,1,1,0,0,2678.0
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 c2c4 e7e6 b1c3 b8d7 d1c2 f8d6 f1d3 d5c4 d3c4 e8g8 e1g1 b7b5 c4e2 c8b7 e3e4 e6e5 d4e5 d7e5,2,0,2,0,2689.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 f1d3 c8g4 b1d2 b8d7 h2h3 g4h5 c2c4 e7e6 e1g1 f8e7 b2b3 e8g8 c1b2 a7a5 a2a3 h5g6 d1c2 b7b5,1,1,0,0,2661.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 h2h3 c8f5 f3h4 f5d7 f1d3 c6c5 c2c3 b8c6 h4f3 d8c7 b1d2 e7e5 e3e4 c5d4 c3d4 c6b4 d3b1 d5e4,2,0,0,2,2734.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 h2h3 c8f5 g2g4 f5g6 f3e5 f6d7 e5g6 h7g6 f1g2 e7e6 b1d2 f7f5 c2c4 d7f6 g4g5 f6e4 d2e4 d5e4,2,0,0,2,2680.5
d2d4 g8f6 g1f3 d7d5 e2e3 c7c6 h2h3 e7e6 f1d3 b7b6 b1d2 c8a6 d3a6 b8a6 e1g1 f8d6 c2c4 e8g8 b2b3 d8e7 a2a3 c6c5 c1b2 a6c7,2,0,2,0,2671.5
d2d4 g8f6 g1f3 d7d5 e2e3 c8f5 b1d2 e7e6 b2b3 c7c5 c1b2 b8c6 f1e2 d8c7 e1g1 a8d8 c2c4 c5d4 f3d4 c6d4 b2d4 f8d6 c4d5 d6h2,2,2,0,0,2721.5
d2d4 g8f6 g1f3 d7d5 e2e3 c8f5 b1d2 e7e6 f1e2 c7c5 f3h4 f5e4 c2c3 b8c6 e1g1 d8c7 a2a3 f8d6 g2g3 a8d8 b2b4 c5d4 c3d4 g7g5,2,2,0,0,2687.0
d2d4 g8f6 g1f3 d7d5 e2e3 c8f5 b2b3 e7e6 c1b2 c7c6 f1d3 f5g6 e1g1 b8d7 c2c4 f8d6 d1c2 g6d3 c2d3 f6e4 f3d2 f7f5 b2a3 d6a3,2,0,0,2,2669.5
d2d4 g8f6 g1f3 d7d5 e2e3 c8f5 c2c4 c7c6 b1c3 e7e6 f3h4 f5e4 f2f3 e4g6 d1b3 d8b6 h4g6 h7g6 g2g3 b8d7 e1f2 g6g5 f2g2 g5g4,2,2,0,0,2739.0
